#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2020-06-22"
#curie_map:
#  CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#  MESH: "http://id.nlm.nih.gov/mesh/"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
CHEBI:35674	antihypertensive agent	owl:equivalentClass	MESH:D000959	Antihypertensive Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antihypertensive ag	unique	.
CHEBI:35674	antihypertensive agent	owl:equivalentClass	MESH:D000959	Antihypertensive Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antihypertensive agents	unique	.
CHEBI:35674	antihypertensive agent	owl:equivalentClass	MESH:D000959	Antihypertensive Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antihypertensive drug	unique	.
CHEBI:35674	antihypertensive agent	owl:equivalentClass	MESH:D000959	Antihypertensive Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antihypertensive drug	unique	.
CHEBI:35674	antihypertensive agent	owl:equivalentClass	MESH:D000959	Antihypertensive Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antihypertensive drugs	unique	.
CHEBI:35678	histamine agonist	owl:equivalentClass	MESH:D017442	Histamine Agonists	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	histamine agonist	unique	.
CHEBI:35678	histamine agonist	owl:equivalentClass	MESH:D017442	Histamine Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9696969696969697	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	histamine agonist	unique	.
CHEBI:35678	histamine agonist	owl:equivalentClass	MESH:D017442	Histamine Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	histamine agonist	unique	.
CHEBI:35678	histamine agonist	owl:equivalentClass	MESH:D017442	Histamine Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	histamine agonist	unique	.
CHEBI:35678	histamine agonist	owl:equivalentClass	MESH:D017442	Histamine Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	histamine agonist	unique	.
CHEBI:35678	histamine agonist	owl:equivalentClass	MESH:D017442	Histamine Agonists	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	histamine agonists	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antilipemic drug	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antihyperlipem	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antihyperlipem	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antihyperlipemics	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antihyperlipidem	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antihyperlipidem	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antihyperlipidemics	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antilipem	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antilipem	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antilipemic drug	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antilipemic drugs	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antilipemics	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	hypolipidemic ag	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	hypolipidemic ag	unique	.
CHEBI:35679	antilipemic drug	owl:equivalentClass	MESH:D000960	Hypolipidemic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	hypolipidemic agents	unique	.
CHEBI:35684	antiplatyhelmintic drug	owl:equivalentClass	MESH:D000980	Antiplatyhelmintic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antiplatyhelmintic drug	unique	.
CHEBI:35684	antiplatyhelmintic drug	owl:equivalentClass	MESH:D000980	Antiplatyhelmintic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antiplatyhelmintic ag	unique	.
CHEBI:35684	antiplatyhelmintic drug	owl:equivalentClass	MESH:D000980	Antiplatyhelmintic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antiplatyhelmintic drug	unique	.
CHEBI:35684	antiplatyhelmintic drug	owl:equivalentClass	MESH:D000980	Antiplatyhelmintic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antiplatyhelmintic drugs	unique	.
CHEBI:35705	immunosuppressive agent	owl:equivalentClass	MESH:D007166	Immunosuppressive Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9696969696969697	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	immunosuppressive ag	unique	.
CHEBI:35705	immunosuppressive agent	owl:equivalentClass	MESH:D007166	Immunosuppressive Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	immunosuppress	unique	.
CHEBI:35705	immunosuppressive agent	owl:equivalentClass	MESH:D007166	Immunosuppressive Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	immunosuppressive ag	unique	.
CHEBI:35705	immunosuppressive agent	owl:equivalentClass	MESH:D007166	Immunosuppressive Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	immunosuppressive agents	unique	.
CHEBI:35717	sedative	owl:equivalentClass	MESH:D006993	Hypnotics and Sedatives	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	hypnotics and sed	unique	.
CHEBI:35717	sedative	owl:equivalentClass	MESH:D006993	Hypnotics and Sedatives	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	hypnotics and sedatives	unique	.
CHEBI:35717	sedative	owl:equivalentClass	MESH:D006993	Hypnotics and Sedatives	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	sedatives and hypnot	unique	.
CHEBI:35717	sedative	owl:equivalentClass	MESH:D006993	Hypnotics and Sedatives	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	sedatives and hypnotics	unique	.
CHEBI:35718	antifungal agent	owl:equivalentClass	MESH:D000935	Antifungal Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9696969696969697	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	antifungal ag	unique	.
CHEBI:35718	antifungal agent	owl:equivalentClass	MESH:D000935	Antifungal Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antifungal ag	unique	.
CHEBI:35718	antifungal agent	owl:equivalentClass	MESH:D000935	Antifungal Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antifungal agents	unique	.
CHEBI:35816	leprostatic drug	owl:equivalentClass	MESH:D007917	Leprostatic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	leprostat	unique	.
CHEBI:35816	leprostatic drug	owl:equivalentClass	MESH:D007917	Leprostatic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	leprostatic ag	unique	.
CHEBI:35818	coccidiostat	owl:equivalentClass	MESH:D003049	Coccidiostats	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9696969696969697	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	coccidiostat	unique	.
CHEBI:35818	coccidiostat	owl:equivalentClass	MESH:D003049	Coccidiostats	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	coccidiostat	unique	.
CHEBI:35818	coccidiostat	owl:equivalentClass	MESH:D003049	Coccidiostats	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	coccidiostats	unique	.
CHEBI:35820	antiprotozoal drug	owl:equivalentClass	MESH:D000981	Antiprotozoal Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antiprotozoal ag	unique	.
CHEBI:35820	antiprotozoal drug	owl:equivalentClass	MESH:D000981	Antiprotozoal Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antiprotozoal ag	unique	.
CHEBI:35820	antiprotozoal drug	owl:equivalentClass	MESH:D000981	Antiprotozoal Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antiprotozoal agents	unique	.
CHEBI:35821	anticholesteremic drug	owl:equivalentClass	MESH:D000924	Anticholesteremic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	anticholesteremic drug	unique	.
CHEBI:35821	anticholesteremic drug	owl:equivalentClass	MESH:D000924	Anticholesteremic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	anticholesterem	unique	.
CHEBI:35821	anticholesteremic drug	owl:equivalentClass	MESH:D000924	Anticholesteremic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	anticholesteremic ag	unique	.
CHEBI:35821	anticholesteremic drug	owl:equivalentClass	MESH:D000924	Anticholesteremic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	anticholesteremic drug	unique	.
CHEBI:35821	anticholesteremic drug	owl:equivalentClass	MESH:D000924	Anticholesteremic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	anticholesteremic drugs	unique	.
CHEBI:35821	anticholesteremic drug	owl:equivalentClass	MESH:D000924	Anticholesteremic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	cholesterol inhibitor	unique	.
CHEBI:35841	uricosuric drug	owl:equivalentClass	MESH:D014528	Uricosuric Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	uricosuric ag	unique	.
CHEBI:35842	antirheumatic drug	owl:equivalentClass	MESH:D018501	Antirheumatic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antirheumatic drug	unique	.
CHEBI:35842	antirheumatic drug	owl:equivalentClass	MESH:D018501	Antirheumatic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	anti-rheumatic drug	unique	.
CHEBI:35842	antirheumatic drug	owl:equivalentClass	MESH:D018501	Antirheumatic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	anti-rheumatic drugs	unique	.
CHEBI:35842	antirheumatic drug	owl:equivalentClass	MESH:D018501	Antirheumatic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antirheumatic ag	unique	.
CHEBI:35842	antirheumatic drug	owl:equivalentClass	MESH:D018501	Antirheumatic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antirheumatic drug	unique	.
CHEBI:35842	antirheumatic drug	owl:equivalentClass	MESH:D018501	Antirheumatic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antirheumatic drugs	unique	.
CHEBI:35845	gout suppressant	owl:equivalentClass	MESH:D006074	Gout Suppressants	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9696969696969697	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	gout suppress	unique	.
CHEBI:35845	gout suppressant	owl:equivalentClass	MESH:D006074	Gout Suppressants	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	gout suppress	unique	.
CHEBI:35845	gout suppressant	owl:equivalentClass	MESH:D006074	Gout Suppressants	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	gout suppressants	unique	.
CHEBI:35846	renal agent	owl:equivalentClass	MESH:D012076	Renal Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9696969696969697	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	renal ag	unique	.
CHEBI:35846	renal agent	owl:equivalentClass	MESH:D012076	Renal Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	renal ag	unique	.
CHEBI:35846	renal agent	owl:equivalentClass	MESH:D012076	Renal Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	renal agents	unique	.
CHEBI:35856	lipoxygenase inhibitor	owl:equivalentClass	MESH:D016859	Lipoxygenase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9696969696969697	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	lipoxygenase inhibitor	unique	.
CHEBI:35856	lipoxygenase inhibitor	owl:equivalentClass	MESH:D016859	Lipoxygenase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	lipoxygenase inhibitor	unique	.
CHEBI:35856	lipoxygenase inhibitor	owl:equivalentClass	MESH:D016859	Lipoxygenase Inhibitors	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	lipoxygenase inhibitors	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonergic agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonergic agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonergic agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	5-ht agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	5-ht agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	5-ht agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	5-hydroxytryptamine agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonergic agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonergic agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonergic agonists	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonin agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonin agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonin agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonin agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonin agonist	unique	.
CHEBI:35941	serotonergic agonist	owl:equivalentClass	MESH:D017366	Serotonin Receptor Agonists	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	serotonin agonists	unique	.
CHEBI:35942	neurotransmitter agent	owl:equivalentClass	MESH:D018377	Neurotransmitter Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9696969696969697	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	neurotransmitter ag	unique	.
CHEBI:35942	neurotransmitter agent	owl:equivalentClass	MESH:D018377	Neurotransmitter Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	neurotransmitter ag	unique	.
CHEBI:35942	neurotransmitter agent	owl:equivalentClass	MESH:D018377	Neurotransmitter Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9576762876752065	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	neurotransmitter agents	unique	.
CHEBI:36044	antiviral drug	owl:equivalentClass	MESH:D000998	Antiviral Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antiviral drug	many_to_one	.
CHEBI:36044	antiviral drug	owl:equivalentClass	MESH:D000998	Antiviral Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antiviral drug	many_to_one	.
CHEBI:36044	antiviral drug	owl:equivalentClass	MESH:D000998	Antiviral Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antiviral drugs	many_to_one	.
CHEBI:36050	antitreponemal drug	owl:equivalentClass	MESH:D000993	Antitreponemal Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antitreponemal drug	unique	.
CHEBI:36050	antitreponemal drug	owl:equivalentClass	MESH:D000993	Antitreponemal Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9411764705882353	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antitreponemal ag	unique	.
CHEBI:36050	antitreponemal drug	owl:equivalentClass	MESH:D000993	Antitreponemal Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.8888888888888888	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antitreponemal drug	unique	.
CHEBI:36050	antitreponemal drug	owl:equivalentClass	MESH:D000993	Antitreponemal Agents	Lexical	CHEBI	MESH	rdf_matcher	0.9187896968583876	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	antitreponemal drugs	unique	.
CHEBI:36063	oxytocic	owl:equivalentClass	MESH:D010120	Oxytocics	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.9696969696969697	oio:hasExactSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	oxytoc	unique	.
